tran_dt,tran_tmng,wd_fc_sn,wd_ac_sn,dps_fc_sn,dps_ac_sn,tran_amt,md_type,fnd_type,ff_sp_ai,WD_NODE,DPS_NODE
2023-03-03,18,154,2000000000784948,134,2000000000045628,905436.0,4,0,SP,sdv-pii-xwwuz,161-2000000000399224
2023-03-20,12,165,2000000000047964,165,2000000000069785,98307.0,7,0,,sdv-pii-6d2y9,165-2000000000998356
2023-03-10,18,160,2000000001128611,153,2000000001832760,80414.0,5,0,,sdv-pii-34n09,123-2000000000264492
2023-03-16,18,158,2000000001908580,165,2000000000850553,9049559.0,1,0,,sdv-pii-lua4z,160-2000000000642239
2023-03-13,18,108,2000000002048417,135,2000000001864623,13298516.0,1,0,,sdv-pii-shkhj,133-2000000000613886
2023-03-06,12,135,2000000000521950,134,2000000000225957,1786534.0,4,0,,sdv-pii-jc2ss,148-2000000000799694
2023-03-13,12,149,2000000000567545,165,2000000000397849,10141.0,4,0,,sdv-pii-27g52,135-2000000000996709
2023-03-05,9,148,2000000000771401,160,2000000000547674,229757.0,4,0,01,sdv-pii-0dqdx,122-2000000001640794
2023-03-09,21,166,2000000001575458,125,2000000000647179,8890851.0,4,0,02,sdv-pii-snf3j,159-2000000001941107
2023-03-22,0,135,2000000002018876,165,2000000000644794,296287.0,7,4,,sdv-pii-x69zu,166-2000000000095133
2023-03-25,9,147,2000000000640224,165,2000000001240912,72410.0,4,0,02,sdv-pii-cklf7,149-2000000001378630
2023-03-20,9,150,2000000000657500,136,2000000001784129,3234452.0,7,0,01,sdv-pii-rqv45,123-2000000000264492
2023-03-14,9,148,2000000001547115,136,2000000000636647,1876675.0,4,0,01,sdv-pii-tyg5k,133-2000000000256826
2023-03-06,3,136,2000000001329114,153,2000000001013109,4206254.0,7,0,,sdv-pii-kjb3s,159-2000000001598160
2023-03-08,6,166,2000000001955804,160,2000000000266497,25179.0,7,0,,sdv-pii-iie0r,165-2000000000998356
2023-03-12,6,166,2000000002069101,165,2000000000399664,13789.0,7,3,,sdv-pii-1rrlv,165-2000000000998356
2023-03-03,18,159,2000000000423528,165,2000000001972632,93300.0,2,0,,sdv-pii-92hwo,153-2000000001852801
2023-03-01,18,113,2000000000878808,135,2000000002072936,7420558.0,4,0,01,sdv-pii-fwg3b,133-2000000000963469
2023-03-06,12,159,2000000001403329,153,2000000000548770,49668.0,7,0,,sdv-pii-jw8g8,135-2000000000273894
2023-03-20,3,136,2000000000443966,160,2000000001953429,71869.0,4,3,,sdv-pii-6tfvv,159-2000000001598160
2023-03-25,21,148,2000000002112731,135,2000000001665352,3998272.0,7,0,,sdv-pii-896nz,159-2000000001225694
2023-03-02,6,165,2000000000119050,153,2000000000488654,325568.0,2,0,,sdv-pii-o0irr,135-2000000000636388
2023-03-05,12,149,2000000000034379,138,2000000000068148,948746.0,4,0,,sdv-pii-boewr,165-2000000000290336
2023-03-06,9,165,2000000000844643,160,2000000001106411,398019.0,7,0,,sdv-pii-26th2,135-2000000000090902
2023-03-15,6,166,2000000001839697,161,2000000000935846,1.0,4,1,,sdv-pii-jsnc1,109-2000000001814338
2023-03-19,12,166,2000000001964476,160,2000000000260492,216393.0,7,0,,sdv-pii-a20ul,165-2000000000584319
2023-03-14,12,147,2000000000123206,138,2000000001036140,1708225.0,4,0,01,sdv-pii-75bxy,136-2000000000183202
2023-03-15,12,159,2000000002055632,161,2000000001093336,8962.0,7,0,,sdv-pii-il83b,165-2000000000215479
2023-03-25,6,134,2000000001191498,160,2000000001883824,1934962.0,7,3,,sdv-pii-utyd4,160-2000000001424241
2023-03-17,6,165,2000000000900773,154,2000000001928566,41605.0,2,0,,sdv-pii-do0xq,153-2000000001356992
2023-03-01,3,135,2000000001115051,165,2000000000659388,78475.0,7,0,,sdv-pii-vkufz,159-2000000000740775
2023-03-09,21,165,2000000001186194,149,2000000000771207,100848.0,4,0,,sdv-pii-4o9fw,133-2000000001597348
2023-03-07,18,160,2000000001988343,134,2000000001946445,215858.0,2,0,,sdv-pii-vbjcy,161-2000000002089685
2023-03-13,0,149,2000000000179452,166,2000000001898447,850175.0,2,3,01,sdv-pii-ages0,136-2000000000485341
2023-03-16,6,148,2000000001164700,154,2000000001791408,192456.0,5,0,,sdv-pii-y6uhu,161-2000000001235546
2023-03-10,21,135,2000000001899130,153,2000000000749951,12010.0,5,0,,sdv-pii-b6asr,154-2000000000862028
2023-03-19,6,160,2000000000172001,154,2000000001848276,76942.0,2,0,,sdv-pii-8nlx9,153-2000000001008678
2023-03-14,12,149,2000000000232937,135,2000000000400758,833221.0,4,0,01,sdv-pii-la13l,136-2000000001418730
2023-03-14,15,165,2000000000744603,134,2000000001917975,100737.0,2,0,,sdv-pii-larks,153-2000000001852801
2023-03-07,9,158,2000000002029924,135,2000000000513276,111108.0,2,0,,sdv-pii-4hwm9,165-2000000001532677
2023-03-16,15,160,2000000001996273,159,2000000000285093,14459.0,2,0,,sdv-pii-gy6v9,133-2000000000746801
2023-03-22,9,136,2000000000262837,154,2000000000603275,76829.0,6,0,,sdv-pii-djo8y,161-2000000001417331
2023-03-06,12,136,2000000002034486,135,2000000001021886,19074.0,5,0,,sdv-pii-vjacc,135-2000000000513762
2023-03-24,6,137,2000000000221250,160,2000000001625048,1.0,7,3,,sdv-pii-a1iec,160-2000000000634921
2023-03-23,0,148,2000000000456539,165,2000000000587038,925730.0,4,0,02,sdv-pii-uvgrl,159-2000000000086120
2023-03-14,12,148,2000000000140766,161,2000000000442272,71535.0,4,0,,sdv-pii-13jn1,165-2000000000807142
2023-03-08,18,160,2000000001946901,165,2000000001906890,8421887.0,2,0,,sdv-pii-jwx0w,153-2000000001852801
2023-03-24,18,136,2000000000286612,136,2000000000583363,1756233.0,4,0,SP,sdv-pii-woalt,154-2000000000996954
2023-03-07,9,148,2000000000361130,135,2000000001915325,1.0,4,1,01,sdv-pii-9vjl5,160-2000000001972105
2023-03-13,9,165,2000000000030210,137,2000000000074186,2040872.0,4,0,,sdv-pii-ys0kk,136-2000000000439766
2023-03-10,12,148,2000000000063307,135,2000000000896590,1849456.0,4,0,01,sdv-pii-9cme2,160-2000000000255472
2023-03-13,9,116,2000000001580731,165,2000000000599206,867208.0,4,0,01,sdv-pii-hctcq,136-2000000000304028
2023-03-14,9,153,2000000000539697,165,2000000002079076,3219627.0,4,0,01,sdv-pii-93lpq,153-2000000000494608
2023-03-09,9,136,2000000001142407,136,2000000000908614,17264.0,7,0,,sdv-pii-9o5uv,165-2000000002053857
2023-03-14,12,160,2000000002046071,165,2000000000744011,88161.0,7,1,,sdv-pii-hsdds,159-2000000000740775
2023-03-14,9,149,2000000000102873,137,2000000000968580,2102756.0,4,0,01,sdv-pii-k1pnm,160-2000000001676707
2023-03-24,9,148,2000000002091386,165,2000000000511621,954482.0,4,0,02,sdv-pii-7s3ov,154-2000000001385913
2023-03-08,6,137,2000000000215742,148,2000000000039507,45946.0,4,0,,sdv-pii-r80fr,135-2000000001544316
2023-03-22,9,136,2000000000241342,136,2000000000594678,3652234.0,2,0,,sdv-pii-oz2fh,136-2000000001313136
2023-03-14,3,135,2000000000233064,160,2000000000371317,93417.0,7,3,,sdv-pii-wzfws,159-2000000000740775
2023-03-06,6,134,2000000000255420,160,2000000000761148,64008.0,7,4,,sdv-pii-h2cin,160-2000000001567653
2023-03-08,12,148,2000000000196782,165,2000000000998538,1724391.0,4,0,,sdv-pii-xd8n7,153-2000000000464404
2023-03-02,18,135,2000000000804779,166,2000000001677274,325765.0,7,4,,sdv-pii-jyqax,135-2000000000528696
2023-03-15,18,165,2000000000740570,160,2000000001632314,892158.0,4,0,,sdv-pii-2hz6e,159-2000000001598160
2023-03-03,6,165,2000000001153116,154,2000000001724871,23762.0,7,0,,sdv-pii-ejcwi,165-2000000001532677
2023-03-15,6,160,2000000000231303,165,2000000000610106,146796.0,7,0,,sdv-pii-5mrms,159-2000000000435212
2023-03-23,6,165,2000000001950075,154,2000000001873735,1.0,7,1,,sdv-pii-glc2w,159-2000000001598160
2023-03-13,12,137,2000000000056725,165,2000000001820408,99288.0,6,0,,sdv-pii-vmqxg,161-2000000000454482
2023-03-16,18,153,2000000000351096,133,2000000000948530,322652.0,4,0,,sdv-pii-3nj3q,132-2000000000202211
2023-03-09,6,136,2000000001141100,165,2000000000427150,75216.0,7,3,,sdv-pii-1wfix,159-2000000000668650
2023-03-12,12,165,2000000001764627,134,2000000000659546,1.0,2,0,,sdv-pii-p2o8f,135-2000000001180762
2023-03-14,21,135,2000000000144264,137,2000000000624362,1899286.0,6,0,,sdv-pii-vt6tk,159-2000000002032923
2023-03-22,6,160,2000000002088527,160,2000000001698528,83367.0,7,3,,sdv-pii-c9khg,160-2000000001567653
2023-03-10,3,136,2000000001162888,160,2000000000572614,84825.0,7,3,,sdv-pii-nx6n1,153-2000000000424386
2023-03-10,0,135,2000000000680111,165,2000000000506038,86003.0,7,0,,sdv-pii-hm20u,161-2000000002089685
2023-03-24,6,136,2000000002090240,165,2000000001440667,465308.0,7,0,,sdv-pii-95dhe,165-2000000001532677
2023-03-15,15,161,2000000002007662,153,2000000001366315,742381.0,2,0,,sdv-pii-0paet,153-2000000001852801
2023-03-14,18,134,2000000001810394,154,2000000000442702,81625.0,4,0,,sdv-pii-juxi1,160-2000000000653077
2023-03-08,12,166,2000000000780726,137,2000000000616214,79556.0,7,1,,sdv-pii-terht,136-2000000001491637
2023-03-02,12,136,2000000001858179,161,2000000000231097,1.0,6,0,,sdv-pii-2kxri,153-2000000000389896
2023-03-15,15,137,2000000001373671,136,2000000001230428,1.0,6,0,,sdv-pii-5tqt4,165-2000000000259395
2023-03-13,15,159,2000000000204016,165,2000000000625146,19105.0,7,0,,sdv-pii-knoo3,135-2000000000636388
2023-03-14,21,147,2000000001985637,137,2000000001882231,2096580.0,2,0,01,sdv-pii-3kaww,160-2000000001221997
2023-03-13,12,154,2000000000365026,137,2000000001368937,103631.0,4,0,,sdv-pii-ynmpw,165-2000000000437163
2023-03-23,18,108,2000000000107181,165,2000000000669135,6951289.0,1,0,,sdv-pii-lwl9v,165-2000000000584319
2023-03-15,12,165,2000000000118116,153,2000000000507199,43435.0,2,0,,sdv-pii-bbsku,135-2000000001435053
2023-03-07,18,165,2000000000563563,132,2000000000819123,5030702.0,2,0,,sdv-pii-8a1fu,136-2000000001913997
2023-03-25,21,149,2000000000214066,153,2000000000750795,3095.0,2,0,,sdv-pii-b2qi7,133-2000000000918168
2023-03-06,9,161,2000000000521992,165,2000000000926148,3764614.0,2,0,,sdv-pii-vg82z,135-2000000000242770
2023-03-19,15,165,2000000001834969,154,2000000001358384,94270.0,3,0,,sdv-pii-64woh,154-2000000000996954
2023-03-06,9,135,2000000001861846,165,2000000001062588,8115130.0,4,0,01,sdv-pii-l54vg,165-2000000000584319
2023-03-03,12,136,2000000000149093,135,2000000000674214,32932.0,5,0,,sdv-pii-u30tf,161-2000000000081969
2023-03-14,3,165,2000000001138504,154,2000000001671300,92179.0,2,0,,sdv-pii-yl4c6,147-2000000000324159
2023-03-20,15,165,2000000002086387,136,2000000000992664,102315.0,7,1,,sdv-pii-8zjb5,166-2000000000202943
2023-03-06,15,149,2000000001502983,135,2000000001202517,54097.0,4,0,02,sdv-pii-if707,161-2000000000207725
2023-03-10,6,135,2000000002054165,137,2000000001921106,88480.0,7,0,,sdv-pii-dydjs,159-2000000001184004
2023-03-23,6,138,2000000001808988,135,2000000001499958,14483.0,7,3,,sdv-pii-fnb49,165-2000000001532677
2023-03-03,15,149,2000000000996146,136,2000000000190176,263927.0,6,0,,sdv-pii-skrow,148-2000000000375934
2023-03-07,12,135,2000000000569224,165,2000000000381223,73720.0,2,0,,sdv-pii-lfki7,165-2000000001175608
2023-03-10,6,135,2000000000754112,153,2000000001871463,24375.0,4,0,,sdv-pii-agc0k,165-2000000001130420
2023-03-03,9,153,2000000000847654,135,2000000000672764,7319579.0,4,0,01,sdv-pii-kgbwm,135-2000000001995326
2023-03-10,15,165,2000000001964094,159,2000000000586860,90825.0,2,0,,sdv-pii-9xhop,135-2000000001123401
2023-03-03,21,154,2000000001734608,165,2000000001472145,421081.0,4,0,SP,sdv-pii-1pyg3,123-2000000000276118
2023-03-22,15,149,2000000001882122,148,2000000000164587,35144180.0,4,0,02,sdv-pii-ccqur,159-2000000000116295
2023-03-23,6,160,2000000002042266,165,2000000000944765,16164.0,7,0,,sdv-pii-2z4ed,159-2000000000668650
2023-03-08,18,165,2000000000175824,165,2000000001939258,8712458.0,2,0,,sdv-pii-s59zk,165-2000000000584319
2023-03-23,9,135,2000000001408102,137,2000000002110874,429776.0,7,4,,sdv-pii-96fc5,132-2000000001850932
2023-03-09,18,135,2000000002120844,165,2000000000586686,1844658.0,4,0,SP,sdv-pii-wzupt,161-2000000001840918
2023-03-25,12,154,2000000000906924,160,2000000000367736,82979.0,4,0,SP,sdv-pii-knzxk,160-2000000000642239
2023-03-19,12,165,2000000000128755,135,2000000000231651,85875.0,7,1,,sdv-pii-eo1eg,159-2000000000446516
2023-03-09,18,160,2000000000090060,165,2000000001919919,1.0,7,1,,sdv-pii-imkto,165-2000000001175608
2023-03-15,18,165,2000000001318892,153,2000000000521947,16637.0,2,0,,sdv-pii-i5w00,153-2000000000198804
2023-03-01,9,158,2000000001541822,154,2000000001370373,103523.0,3,0,,sdv-pii-jqxws,153-2000000001356992
2023-03-12,12,165,2000000000163470,153,2000000002089592,97303.0,2,0,,sdv-pii-nv8k1,153-2000000000198804
2023-03-12,12,149,2000000000028429,135,2000000001108370,2868532.0,4,0,01,sdv-pii-zfq6o,161-2000000001539082
2023-03-22,0,148,2000000000252767,161,2000000001847678,199885.0,4,0,SP,sdv-pii-8qlvy,160-2000000000653077
2023-03-08,18,148,2000000000933950,135,2000000001953688,9085181.0,2,0,01,sdv-pii-ew2yo,159-2000000001121796
2023-03-15,3,136,2000000001173064,160,2000000000308602,10029.0,7,3,,sdv-pii-ybtjk,159-2000000000668650
2023-03-03,12,149,2000000000062831,136,2000000000385310,1746015.0,4,0,SP,sdv-pii-iq2j0,160-2000000001158650
2023-03-15,6,134,2000000000461447,122,2000000001238150,16720.0,5,0,,sdv-pii-j7x3w,161-2000000001235546
2023-03-07,21,148,2000000000243880,136,2000000001726931,193743.0,2,0,,sdv-pii-yrcfg,153-2000000000481766
2023-03-25,15,159,2000000001525390,154,2000000001871065,101964.0,3,0,,sdv-pii-82eqp,133-2000000000554232
2023-03-15,6,165,2000000002071178,165,2000000000657358,100636.0,7,0,,sdv-pii-9zj92,165-2000000001532677
2023-03-02,9,148,2000000000171481,135,2000000001118092,1667138.0,4,0,01,sdv-pii-ork2e,160-2000000001355732
2023-03-03,12,148,2000000000077740,165,2000000001969908,1.0,4,0,,sdv-pii-y33bm,136-2000000000756917
2023-03-01,12,134,2000000000822717,135,2000000000690873,2042032.0,7,1,,sdv-pii-uijwx,135-2000000000273894
2023-03-15,9,135,2000000000421970,165,2000000000185277,914237.0,4,0,,sdv-pii-ejn7l,159-2000000001598160
2023-03-13,3,137,2000000001217128,160,2000000000560486,92832.0,7,3,,sdv-pii-lilw4,153-2000000000424386
2023-03-08,18,158,2000000002004553,148,2000000000474989,8221.0,2,0,,sdv-pii-s2aug,153-2000000000198804
2023-03-09,9,135,2000000000381817,165,2000000000990709,9021895.0,4,0,01,sdv-pii-jbv63,159-2000000001184004
2023-03-08,0,134,2000000001820727,148,2000000001063822,331565.0,4,0,,sdv-pii-onvb3,159-2000000001941107
2023-03-13,15,148,2000000000160197,153,2000000001019424,3857368.0,5,0,,sdv-pii-8e5uv,159-2000000001198326
2023-03-20,6,160,2000000002074930,153,2000000001141053,1046998.0,2,0,,sdv-pii-wiqg4,132-2000000001849189
2023-03-07,9,159,2000000000716366,136,2000000001984254,9110419.0,7,1,,sdv-pii-qr31v,137-2000000002076224
2023-03-07,6,136,2000000001874319,160,2000000000976447,10792.0,7,0,,sdv-pii-4hixd,153-2000000000056913
2023-03-14,15,149,2000000000058834,137,2000000001864634,1646807.0,4,0,,sdv-pii-dks21,132-2000000001530504
2023-03-14,12,135,2000000002001171,137,2000000002103766,4666.0,4,0,,sdv-pii-t43b9,165-2000000000495044
2023-03-02,9,136,2000000001306185,165,2000000001015931,81066.0,4,0,,sdv-pii-5jk04,153-2000000000198804
2023-03-14,21,149,2000000000210925,137,2000000001951635,788312.0,4,0,02,sdv-pii-nw536,148-2000000001081238
2023-03-15,6,161,2000000001984806,165,2000000000158599,29561.0,7,0,,sdv-pii-9cr5h,165-2000000001175608
2023-03-09,6,134,2000000002027394,160,2000000001717832,488685.0,7,4,,sdv-pii-dzggj,165-2000000001532677
2023-03-13,15,123,2000000000001209,165,2000000001665919,1935142.0,4,0,,sdv-pii-c4kjj,161-2000000001943713
2023-03-09,6,134,2000000000123969,161,2000000000633290,2502773.0,5,0,,sdv-pii-ax9n4,160-2000000001955264
2023-03-14,18,109,2000000001835058,165,2000000002063065,8889487.0,1,0,,sdv-pii-p6xv0,165-2000000002010710
2023-03-20,15,160,2000000000128840,153,2000000001327590,92630.0,2,0,,sdv-pii-jx27a,153-2000000000560826
2023-03-14,12,148,2000000001311982,161,2000000001572334,819132.0,4,1,,sdv-pii-cb0u2,160-2000000001506456
2023-03-09,6,134,2000000000916040,134,2000000000146900,935586.0,7,1,,sdv-pii-ox9p7,159-2000000000116295
2023-03-02,9,134,2000000001749248,137,2000000000472602,96133.0,4,0,,sdv-pii-690rt,160-2000000000653077
2023-03-07,6,148,2000000000019500,137,2000000000271972,757159.0,4,0,01,sdv-pii-25gb6,160-2000000001451033
2023-03-02,18,160,2000000001745052,153,2000000000684468,8755727.0,2,0,,sdv-pii-vxrkp,153-2000000001356992
2023-03-24,15,136,2000000000984465,136,2000000000491357,1677191.0,4,0,SP,sdv-pii-8myqc,165-2000000000785867
2023-03-02,6,135,2000000001848779,160,2000000001198975,86568.0,5,0,,sdv-pii-i3fm6,161-2000000002089685
2023-03-09,15,149,2000000002018101,165,2000000000647116,1747074.0,4,0,,sdv-pii-capae,136-2000000001375570
2023-03-01,6,160,2000000001250408,135,2000000000481745,11178.0,7,0,,sdv-pii-oaqig,159-2000000000740775
2023-03-09,18,153,2000000000358860,137,2000000001897230,7260825.0,2,0,,sdv-pii-q3x9f,161-2000000000399224
2023-03-13,12,138,2000000000029803,160,2000000000199815,2014202.0,2,0,,sdv-pii-xrf5z,136-2000000001059951
2023-03-03,0,148,2000000001937031,165,2000000000243532,1889860.0,6,0,,sdv-pii-pljxv,161-2000000002089685
2023-03-10,12,136,2000000001164654,134,2000000000076386,227684.0,4,0,SP,sdv-pii-l1sml,133-2000000001420682
2023-03-13,12,161,2000000001747902,126,2000000001183012,4032.0,5,0,,sdv-pii-n4873,166-2000000001233518
2023-03-14,3,135,2000000002047097,135,2000000000146534,88133.0,1,0,,sdv-pii-odcfx,165-2000000000305332
2023-03-26,9,166,2000000001244614,165,2000000000998878,3719342.0,7,0,,sdv-pii-yc21q,136-2000000001313136
2023-03-08,3,137,2000000001306167,161,2000000000931531,37192.0,7,0,,sdv-pii-av92w,165-2000000000305332
2023-03-12,12,148,2000000000118366,111,2000000002051054,25692789.0,4,0,02,sdv-pii-yrerp,137-2000000000949810
2023-03-16,3,147,2000000000161332,134,2000000000469838,1830939.0,4,0,01,sdv-pii-dvsox,165-2000000001130420
2023-03-20,0,149,2000000000188235,165,2000000000539184,918527.0,4,0,02,sdv-pii-g8xeo,160-2000000001904862
2023-03-12,18,161,2000000000121481,134,2000000001733933,833201.0,4,0,01,sdv-pii-uu7m5,135-2000000000636388
2023-03-03,9,135,2000000000755094,135,2000000000626855,84035.0,4,0,,sdv-pii-gzvza,160-2000000000634921
2023-03-09,12,159,2000000001893278,160,2000000000782546,84767.0,2,0,,sdv-pii-ym865,153-2000000001852801
2023-03-14,18,165,2000000000543284,153,2000000001177670,90307.0,7,0,,sdv-pii-0kvvm,165-2000000001532677
2023-03-09,12,137,2000000001227328,165,2000000000268296,98443.0,4,0,SP,sdv-pii-59dm8,159-2000000001585965
2023-03-07,15,135,2000000000185129,135,2000000001915784,974466.0,2,0,,sdv-pii-8cqwf,136-2000000000141101
2023-03-15,6,165,2000000001071924,153,2000000001860577,1.0,2,0,,sdv-pii-khi80,153-2000000001356992
2023-03-14,12,134,2000000000197120,160,2000000002093738,1.0,5,0,,sdv-pii-r9ufw,136-2000000001260719
2023-03-15,15,165,2000000000081720,165,2000000000133680,87603.0,4,0,,sdv-pii-7m584,146-2000000000817759
2023-03-10,9,150,2000000001160519,138,2000000001816815,1.0,4,0,01,sdv-pii-a7hp2,136-2000000001219196
2023-03-06,9,135,2000000000925999,127,2000000000072570,14382.0,4,0,SP,sdv-pii-nftsu,165-2000000000982584
2023-03-24,6,134,2000000000825397,153,2000000000974122,78165.0,4,0,,sdv-pii-lio4b,159-2000000000492711
2023-03-08,6,156,2000000001971507,153,2000000000561618,99886.0,7,0,,sdv-pii-5kygy,159-2000000001598160
2023-03-10,9,135,2000000001137352,160,2000000001597463,7613.0,7,3,,sdv-pii-kg7vf,159-2000000000668650
2023-03-03,3,159,2000000000087951,165,2000000001616508,92018.0,7,0,,sdv-pii-d2jzt,159-2000000001598160
2023-03-19,12,149,2000000001341287,135,2000000001033162,78608.0,4,0,01,sdv-pii-wtu4r,165-2000000000088837
2023-03-13,12,154,2000000001826363,160,2000000000952196,7898736.0,4,0,02,sdv-pii-552qd,136-2000000001694310
2023-03-15,15,135,2000000000260152,165,2000000000474603,184953.0,4,0,SP,sdv-pii-gtma2,161-2000000000399224
2023-03-13,9,134,2000000001221790,154,2000000001384870,2617.0,6,0,,sdv-pii-qt5cm,161-2000000002089685
2023-03-25,6,135,2000000000404838,148,2000000000169398,91127.0,4,0,,sdv-pii-dh2cr,133-2000000001872332
2023-03-03,9,166,2000000000700283,161,2000000000422517,1.0,6,0,,sdv-pii-2izu8,165-2000000001392277
2023-03-09,12,134,2000000000118292,136,2000000001667790,128250.0,4,0,02,sdv-pii-jolfj,136-2000000002098125
2023-03-08,15,161,2000000001920531,135,2000000000851283,2847474.0,2,0,,sdv-pii-eypri,161-2000000001090560
2023-03-15,12,136,2000000000258623,160,2000000000443620,2208389.0,4,0,,sdv-pii-b244k,160-2000000002015801
2023-03-14,12,165,2000000001868276,154,2000000001349054,97751.0,3,0,,sdv-pii-8p1pl,153-2000000001356992
2023-03-14,15,136,2000000001675086,161,2000000000581369,94425.0,4,0,,sdv-pii-x34fh,160-2000000001030506
2023-03-01,9,166,2000000000160699,165,2000000000628631,19681817.0,7,0,01,sdv-pii-4jkcd,161-2000000000325166
2023-03-26,18,108,2000000001998943,165,2000000001126342,6868685.0,1,0,,sdv-pii-1orsi,165-2000000002010710
2023-03-07,15,160,2000000001186681,153,2000000001903216,36975.0,7,0,,sdv-pii-s6mp5,165-2000000000290143
2023-03-23,6,135,2000000000781174,153,2000000000674245,974631.0,2,0,,sdv-pii-e4pp6,135-2000000001121426
